phase_name,phase,step,location,Task,Note,FALSE
Retrieve the Auth Session using Supabase Client,7,78,app.vue,update script with on mounted ,"<script setup lang=""ts"">
import { supabase } from './lib/supabaseClient'
import { useErrorStore } from './stores/error'

const errorStore = useErrorStore()
const authStore = useAuthStore()

onErrorCaptured((error) => {
  errorStore.setError({ error })
})

onMounted(async () => {
   const { data } = await supabase.auth.getSession()
   if (data.session?.user) await authStore.setAuth(data.session)
})
</script>",
Create a Vue Router Guard to Validate the Supabase Auth Session,7,79,auth.ts,create new function,"const getSession = async () => {
    
  }",
Create a Vue Router Guard to Validate the Supabase Auth Session,7,79,app.vue,copy code inside onMounted and add inside getSessio function,"const { data } = await supabase.auth.getSession()
   if (data.session?.user) await authStore.setAuth(data.session)",
Create a Vue Router Guard to Validate the Supabase Auth Session,7,79,auth.ts,reach out to set auth directly,"const getSession = async () => {
   const { data } = await supabase.auth.getSession()
   if (data.session?.user) await setAuth(data.session)
  }",
Create a Vue Router Guard to Validate the Supabase Auth Session,7,79,auth.ts,return get Session method,"eturn {
    user,
    profile,
    setAuth,
    getSession
  }",
Create a Vue Router Guard to Validate the Supabase Auth Session,7,79,router/index.ts,add beforeEach function,"router.beforeEach(async () => {
const {getSession} = useAuthStore()
await getSession()
})",
Create a Vue Router Guard to Validate the Supabase Auth Session,7,79,app.vue,update script,"<script setup lang=""ts"">
import { useErrorStore } from './stores/error'

const errorStore = useErrorStore()


onErrorCaptured((error) => {
  errorStore.setError({ error })
})

onMounted(async () => {})
</script>",
Manage v-for loops with v-if in Vue.js Using Filters,7,80,Sidebar.vue,remove to: 'signout' form signout prop,"{
    title: 'Sign out',
    icon: 'lucide:log-out'
  }",
Manage v-for loops with v-if in Vue.js Using Filters,7,80,SidebarLinks.vue,make to optional,"interface LinkProp {
  title: string
  to?: string
  icon: string
}",
Manage v-for loops with v-if in Vue.js Using Filters,7,80,SidebarLinks.vue,add style scoped ,"<style scoped>
.nav-link {
  @apply flex items-center gap-3 px-4 py-2 mx-2 transition-colors rounded-lg hover:text-primary justify-center lg:justify-normal text-muted-foreground
}
</style>",
Manage v-for loops with v-if in Vue.js Using Filters,7,80,SidebarLinks.vue,At end of template add copy span fom span in router link,"<div class=""nav-link"">
    <span class=""hidden lg:block text-nowrap"">{{ link.title }}</span>
  </div>",
Manage v-for loops with v-if in Vue.js Using Filters,7,80,SidebarLinks.vue,comment iv out,"div>
    <!--  <div class=""nav-link"">
    <span class=""hidden lg:block text-nowrap"">{{ link.title }}</span>  -->
  </div>",
Manage v-for loops with v-if in Vue.js Using Filters,7,80,SidebarLinks.vue,add cursor-pointer for div," <div class=""nav-link cursor-pointer"">",
Use the Vue.js Template Special Element with v-for Loops,7,81,SidebarLinks.vue,Update code,"<script setup lang=""ts"">
interface LinkProp {
  title: string
  to?: string
  icon: string
}

defineProps<{
  links: LinkProp[]
}>()
</script>

<template>
  <template v-for=""link in links"" :key=""link.title"">
    <RouterLink
      v-if=""link.to""
      exactActiveClass=""text-primary bg-[#2F80ED]""
      :to=""link.to""
      class=""nav-link""
    >
      <iconify-icon :icon=""link.icon"" />
      <span class=""hidden lg:block text-nowrap"">{{ link.title }}</span>
    </RouterLink>

    <div v-else class=""nav-link cursor-pointer"">
      <iconify-icon :icon=""link.icon"" />
      <span class=""hidden lg:block text-nowrap"">{{ link.title }}</span>
    </div>
  </template>
</template>

<style scoped>
@reference ""@/assets/index.css"";

.nav-link {
  @apply flex items-center justify-center gap-3 px-4 py-2 mx-2 transition-colors rounded-lg hover:text-primary lg:justify-normal text-muted-foreground;
}
</style>",
Emit Custom Events from Child to Parent in Vue.js,7,82,SidebarLinks.vue,add listerenr event and emit,"<div v-else class=""nav-link cursor-pointer"" @click=""$emit('actionClicked', link.title)"">",
Emit Custom Events from Child to Parent in Vue.js,7,82,Sidebar.vue,add action for emit ,"<SidebarLinks :links=""accountLinks"" @actionClicked=""(payload) => console.log(payload)""/>
      </div>",
Emit Custom Events from Child to Parent in Vue.js,7,82,SidebarLinks.vue,add define emits ,"defineEmits<{
  actionClicked: (string)
}>()",
Emit Custom Events from Child to Parent in Vue.js,7,82,Sidebar.vue,add var,"const executeAction = (linkTitle: string) => {
  if(linkTitle === 'Sign out') {
    //
  }
}",
Emit Custom Events from Child to Parent in Vue.js,7,82,Sidebar.vue,USE VAR,"<div class=""border-y text-center bg-background py-3"">
        <SidebarLinks :links=""accountLinks"" @actionClicked=""executeAction""/>",
Emit Custom Events from Child to Parent in Vue.js,7,82,SidebarLinks.vue,add const emits to define emits,"const emits = defineEmits<{
  actionClicked: (string)
}>()",
Emit Custom Events from Child to Parent in Vue.js,7,82,SidebarLinks.vue,add var emitActionClicked,"const emitActionClicked = (linkTitle: string) => {
  emits('actionClicked', linkTitle)
}",
Emit Custom Events from Child to Parent in Vue.js,7,82,SidebarLinks.vue,use emitActionClicked,"<div v-else class=""nav-link cursor-pointer"" @click=""emitActionClicked(link.title)"">",
Overcome Challenges of Using Pinia Stores in External Files,7,83,supaAuth.ts,add export of logout function,"export const logout = async () => {
  const { error } = await supabase.auth.signOut()

  if (error) return console.log(error)

  await authStore.setAuth()
  return true
}",
Overcome Challenges of Using Pinia Stores in External Files,7,83,auth.ts,add profile.value= null in set auth,"const setAuth = async (userSession: null | Session = null) => {
    if (!userSession) {
      user.value = null
      profile.value = null
      return
    }",
Overcome Challenges of Using Pinia Stores in External Files,7,83,Sidebar.vue,add logout function to executeAction,"const executeAction = async (linkTitle: string) => {
  if (linkTitle === 'Sign out') {
    await logout()
  }
}",
Overcome Challenges of Using Pinia Stores in External Files,7,83,Sidebar.vue,trigger import only in executeAction,"const executeAction = async (linkTitle: string) => {
  if (linkTitle === 'Sign out') {
    const { logout } = await import('@/utils/supaAuth')
    await logout()
  }
}",
Watch for Supabase Auth changes and Update Auth Store,7,84,router/index.ts,comment out,"// router.beforeEach(async () => {
// const {getSession} = useAuthStore()
// await getSession()
// })",
Watch for Supabase Auth changes and Update Auth Store,7,84,supaAuth.ts,get rid of all setAuth calls,,
Watch for Supabase Auth changes and Update Auth Store,7,84,supaAuth.ts,remove set auth store,const authStore = useAuthStore(),
Watch for Supabase Auth changes and Update Auth Store,7,84,auth.ts,beloe getSession add ,"const trackAuthChanges = () => {
  supabase.auth.onAuthStateChange((event,session) => {
    setTimeout(async() => {
      await setAuth(session)
    }, 0);
  })
}",
Watch for Supabase Auth changes and Update Auth Store,7,84,auth.ts,then return trackAuthChanges,,
Watch for Supabase Auth changes and Update Auth Store,7,84,app.vue,use AuthStore,"onMounted(() => {
  useAuthStore().trackAuthChanges()
})",
Watch for Supabase Auth changes and Update Auth Store,7,84,auth.ts,update code,"import { supabase } from '@/lib/supabaseClient'
import { profileQuery } from '@/utils/supaQueries'
import type { Session, User } from '@supabase/supabase-js'
import type { Tables } from 'database/types'

export const useAuthStore = defineStore('auth-store', () => {
  const user = ref<null | User>(null)
  const profile = ref<null | Tables<'profiles'>>(null)
  const isTrackingAuthChanges = ref(false)

  const setProfile = async () => {
    if (!user.value) {
      profile.value = null
      return
    }

    if (!profile.value || profile.value.id !== user.value.id) {
      const { data } = await profileQuery(user.value.id)

      profile.value = data || null
    }
  }

  const setAuth = async (userSession: null | Session = null) => {
    if (!userSession) {
      user.value = null
      profile.value = null
      return
    }

    user.value = userSession.user
    await setProfile()
  }

  const getSession = async () => {
   const { data } = await supabase.auth.getSession()
   if (data.session?.user) await setAuth(data.session)
  }

const trackAuthChanges = () => {

if (isTrackingAuthChanges.value) return

isTrackingAuthChanges.value = true
  supabase.auth.onAuthStateChange((event,session) => {
    setTimeout(async() => {
      await setAuth(session)
    }, 0);
  })
}

  return {
    user,
    profile,
    setAuth,
    getSession,
    trackAuthChanges
  }
})

if (import.meta.hot) {
  import.meta.hot.accept(acceptHMRUpdate(useAuthStore, import.meta.hot))
}",
Protect Routes with Navigation Guards,7,85,index.ts,update router.beforeEach,"router.beforeEach((to, from) => {
  const { user } = storeToRefs(useAuthStore())

  if (!user.value && !['/login', '/register'].includes(to.path)) {
    return {
      name: '/login'
    }
  }
})",
Protect Routes with Navigation Guards,7,85,Sidebar.vue,update executeAction,"const router = useRouter()

const executeAction = async (linkTitle: string) => {
  if (linkTitle === 'Sign out') {
    const { logout } = await import('@/utils/supaAuth')
    const isLoggedOut = await logout()

    if(isLoggedOut) router.push('login')
  }
}",
Wait for Pinia Store Updates Before Navigating,7,86,router/index.ts,update beforeEach,"router.beforeEach(async (to, from) => {
  const authStore = useAuthStore()
  await authStore.getSession()
  const isAuthPage = ['/login', '/register'].includes(to.path)

  if (!authStore.user && !isAuthPage) {
    return {
      name: '/login',
    }
  }

  if (authStore.user && isAuthPage) {
    return {
      name: '/',
    }
  }
})",
Changes to Default Email Provider in Supabase,7,87,seed.js,copy code from cousre repo,"/* eslint-env node */

import { fakerEN_US as faker } from '@faker-js/faker'
import { createClient } from '@supabase/supabase-js'

const supabase = createClient(process.env.VITE_SUPABASE_URL, process.env.SERVICE_ROLE_KEY)

const testingUserEmail = process.env.TESTING_USER_EMAIL
if (!testingUserEmail) {
  console.error('Have you forgot to add TESTING_USER_EMAIL to your .env file?')
  process.exit()
}

const logErrorAndExit = (tableName, error) => {
  console.error(
    `An error occurred in table '${tableName}' with code ${error.code}: ${error.message}`
  )
  process.exit(1)
}

const logStep = (stepMessage) => {
  console.log(stepMessage)
}

const PrimaryTestUserExists = async () => {
  logStep('Checking if primary test user exists...')
  const { data, error } = await supabase
    .from('profiles')
    .select('id, username')
    .eq('username', 'testaccount1')
    .single()

  if (error) {
    console.log('Primary test user not found. Will create one.')
    return false
  }

  logStep('Primary test user is found.')
  return data?.id
}

const createPrimaryTestUser = async () => {
  logStep('Creating primary test user...')
  const firstName = 'Test'
  const lastName = 'Account'
  const userName = 'testaccount1'
  const email = testingUserEmail
  const { data, error } = await supabase.auth.signUp({
    email: email,
    password: 'password',
    options: {
      data: {
        first_name: firstName,
        last_name: lastName,
        full_name: firstName + ' ' + lastName,
        username: userName
      }
    }
  })

  if (error) {
    logErrorAndExit('Users', error)
  }

  if (data) {
    const userId = data.user.id
    await supabase.from('profiles').insert({
      id: userId,
      full_name: firstName + ' ' + lastName,
      username: userName,
      bio: 'The main testing account',
      avatar_url: `https://i.pravatar.cc/150?u=${data.user.id}`
    })

    logStep('Primary test user created successfully.')
    return userId
  }
}

const seedProjects = async (numEntries, userId) => {
  logStep('Seeding projects...')
  const projects = []

  for (let i = 0; i < numEntries; i++) {
    const name = faker.lorem.words(3)

    projects.push({
      name: name,
      slug: name.toLocaleLowerCase().replace(/ /g, '-'),
      description: faker.lorem.paragraphs(2),
      status: faker.helpers.arrayElement(['in-progress', 'completed']),
      collaborators: faker.helpers.arrayElements([userId])
    })
  }

  const { data, error } = await supabase.from('projects').insert(projects).select('id')

  if (error) return logErrorAndExit('Projects', error)

  logStep('Projects seeded successfully.')

  return data
}

const seedTasks = async (numEntries, projectsIds, userId) => {
  logStep('Seeding tasks...')
  const tasks = []

  for (let i = 0; i < numEntries; i++) {
    tasks.push({
      name: faker.lorem.words(3),
      status: faker.helpers.arrayElement(['in-progress', 'completed']),
      description: faker.lorem.paragraph(),
      due_date: faker.date.future(),
      profile_id: userId,
      project_id: faker.helpers.arrayElement(projectsIds),
      collaborators: faker.helpers.arrayElements([userId])
    })
  }

  const { data, error } = await supabase.from('tasks').insert(tasks).select('id')

  if (error) return logErrorAndExit('Tasks', error)

  logStep('Tasks seeded successfully.')

  return data
}

const seedDatabase = async (numEntriesPerTable) => {
  let userId

  const testUserId = await PrimaryTestUserExists()

  if (!testUserId) {
    const primaryTestUserId = await createPrimaryTestUser()
    userId = primaryTestUserId
  } else {
    userId = testUserId
  }

  const projectsIds = (await seedProjects(numEntriesPerTable, userId)).map((project) => project.id)
  await seedTasks(numEntriesPerTable, projectsIds, userId)
}

const numEntriesPerTable = 10

seedDatabase(numEntriesPerTable)",
Changes to Default Email Provider in Supabase,7,87,.env,add ,TESTING_USER_EMAIL=naviel.labs@gmail.com,
Changes to Default Email Provider in Supabase,7,87,mgrations/taks,migrations task scheme copy code from cousre repo,"drop table if exists tasks;

create table 
  tasks (
    id bigint primary key generated always as identity not null,
    created_at timestamptz default now() not null,
    name text not null,
    status current_status default 'in-progress' not null,
    description text not null,
    due_date date default null,
    profile_id uuid references profiles (id) on delete cascade not null,
    project_id bigint references projects (id) default null,
    collaborators text array default array[]::varchar[] not null
  );",
Changes to Default Email Provider in Supabase,7,87,task-schema,change date of task so that it comes after profiles,,
Changes to Default Email Provider in Supabase,7,87,Terminal,npm run db:reset,,
Changes to Default Email Provider in Supabase,7,87,Terminal,npm run db:seed,,
Handle Supabase Server Auth Errors,7,88,supaAuth.ts,in login function update if error,"import { supabase } from '@/lib/supabaseClient'

import type { LoginForm, RegisterForm } from '@/types/AuthForm'

export const register = async (formData: RegisterForm) => {
  const { data, error } = await supabase.auth.signUp({
    email: formData.email,
    password: formData.password
  })

  if (error) return console.log(error)

  if (data.user) {
    const { error } = await supabase.from('profiles').insert({
      id: data.user.id,
      username: formData.username,
      full_name: formData.firstName.concat(' ', formData.lastName)
    })

    if (error) return console.log('profiles err: ', error)
  }

  return true
}

export const login = async (formData: LoginForm) => {
  const { error } = await supabase.auth.signInWithPassword({
    email: formData.email,
    password: formData.password
  })

  return { error }
}

export const logout = async () => {
  const { error } = await supabase.auth.signOut()

  if (error) return console.log(error)

  return true
}
",
Handle Supabase Server Auth Errors,7,88,login.vue,update code with error log,"<script setup lang=""ts"">
import { login } from '@/utils/supaAuth'

const formData = ref({
  email: '',
  password: ''
})

const _error = ref('')

const router = useRouter()

const signin = async () => {
  const { error } = await login(formData.value)

  if (!error) return router.push('/')

  _error.value =
    error.message === 'Invalid login credentials' ? 'Incorrect email or password' : error.message
}
</script>

<template>
  <div class=""mx-auto flex w-full justify-center items-center p-10 text-center -mt-20 min-h-[90vh]"">
    <Card class=""max-w-sm w-full mx-auto"">
      <CardHeader>
        <CardTitle class=""text-2xl""> Login </CardTitle>
        <CardDescription> Login to your account </CardDescription>
      </CardHeader>
      <CardContent>
        <div class=""flex flex-col gap-4 mb-4 justify-center items-center"">
          <Button variant=""outline"" class=""w-full""> Register with Google </Button>
          <Separator label=""Or"" />
        </div>

        <form class=""grid gap-4"" @submit.prevent=""signin"">
          <div class=""grid gap-2"">
            <Label id=""email"" class=""text-left"">Email</Label>
            <Input
              type=""email""
              placeholder=""johndoe19@example.com""
              required
              v-model=""formData.email""
              :class=""{ 'border-red-500': _error }""
            />
          </div>
          <div class=""grid gap-2"">
            <div class=""flex items-center"">
              <Label id=""password"">Password</Label>
              <a href=""#"" class=""inline-block ml-auto text-xs underline""> Forgot your password? </a>
            </div>
            <Input
              id=""password""
              type=""password""
              autocomplete
              required
              v-model=""formData.password""
              :class=""{ 'border-red-500': _error }""
            />
          </div>
          <ul class=""text-sm text-left text-red-500"" v-if=""_error"">
            <li class=""list-disc"">{{ _error }}</li>
          </ul>
          <Button type=""submit"" class=""w-full""> Login </Button>
        </form>
        <div class=""mt-4 text-sm text-center"">
          Don't have an account?
          <RouterLink to=""/register"" class=""underline""> Register </RouterLink>
        </div>
      </CardContent>
    </Card>
  </div>
</template>
",
Create a Composable for Handling Form Errors,7,89,src,create folder composables,,
Create a Composable for Handling Form Errors,7,89,composables,create file formError.ts,,
Create a Composable for Handling Form Errors,7,89,login.vue,"copy const _error = ref("""")",,
Create a Composable for Handling Form Errors,7,89,formError.ts,add ref unsdie use fun and chaneg to servererror,"const useFormerrors = () => {
  const serverError = ref('')

  return {}
}",
Create a Composable for Handling Form Errors,7,89,formError.ts,after ref add ,const handelServerError = (error: AuthError),
Create a Composable for Handling Form Errors,7,89,login.vue,move this handelServerError,"_error.value =
    error.message === 'Invalid login credentials' ? 'Incorrect email or password' : error.message",
Create a Composable for Handling Form Errors,7,89,formError.ts,add return,"return {
    serverError,
    handelServerError,
  }",
Create a Composable for Handling Form Errors,7,89,formError.ts,add export,"export const useFormerrors = () => {
  const serverError = ref('')


  const handelServerError = (error: AuthError) => {
    serverError.value =
    error.message === 'Invalid login credentials' ? 'Incorrect email or password' : error.message
  }

  return {
    serverError,
    handelServerError,
  }
}",
Create a Composable for Handling Form Errors,7,89,vite.config.ts,add import for all in stote and composable,"dirs: ['src/stores/**', 'src/composables/**']",
Create a Composable for Handling Form Errors,7,89,login.vue,below formData add ,"const { serverError, handelServerError } = useFormErrors()",
Create a Composable for Handling Form Errors,7,89,login.vue,inside siginin fun add,handelServerError(error),
Create a Composable for Handling Form Errors,7,89,login.vue,in template change all  _error to serverError,,
Implement Realtime Form Validation,7,90,formErrors.ts,craete new const below handelrserver error,"const handelLoginForm = (formData: LoginForm) => {

  }",
Implement Realtime Form Validation,7,90,formErrors.ts,craete new ref below serverError,const realtimeErrors = ref(),
Implement Realtime Form Validation,7,90,formErrors.ts,update handelLoginForm to include raeltime errors,"const handelLoginForm = (formData: LoginForm) => {
    realtimeErrors.value = {
      email: [],
      password: []
    }

    // ...
  }",
Implement Realtime Form Validation,7,90,utils,crate new file formValidations.ts,,
Implement Realtime Form Validation,7,90,formValidations.ts,add validation code for email and password,"export const validateEmail = (email: string) => {
  const trimmedEmail = email.trim()
  if (!trimmedEmail) return []

  const errors = []

  const emailRegex = /^((?!\.)[\w\-_.]*[^.])(@\w+)(\.\w+(\.\w+)?[^.\W])$/
  const isValidEmailFormat = emailRegex.test(trimmedEmail)

  if (!isValidEmailFormat) errors.push('Not a valid email format')

  return errors
}

export const validatePassword = (password: string) => {
  if (!password) return []

  const errors = []

  if (password.length <= 6)
    errors.push('Password must be more than 6 characters')

  return errors
}",
Implement Realtime Form Validation,7,90,formErrors.ts,update code to call validations inside function,"const handelLoginForm = async (formData: LoginForm) => {
    realtimeErrors.value = {
      email: [],
      password: []
    }

    const { validateEmail, validatePassword } = await import('@/utils/formValidations')

    const emailErrors = validateEmail(formData.email)
    if(emailErrors.length) realtimeErrors.value.email = emailErrors

    const passwordErrors = validatePassword(formData.password)
    if(passwordErrors.length) realtimeErrors.value.password = passwordErrors
  }",
Implement Realtime Form Validation,7,90,formErrors.ts,then return realtimeErrors and handelLoginForm,"return {
    serverError,
    handelServerError,
    realtimeErrors,
    handelLoginForm
  }",
Implement Realtime Form Validation,7,90,login.vue,destruct realtimeErrors. and handelloginForm,"const { serverError, handelServerError, realtimeErrors, handelLoginForm } = useFormerrors()",
Implement Realtime Form Validation,7,90,login.vue,in template copy the error list and add beneath password input ,"<ul class=""text-sm text-left text-red-500"" v-if=""serverError"">
            <li class=""list-disc"">{{ serverError }}</li>
          </ul>",
Implement Realtime Form Validation,7,90,login.vue,then update to,"<ul class=""text-sm text-left text-red-500"" v-if=""realtimeErrors?.password.length"">
              <li v-for=""error in realtimeErrors.password"" :key=""error"" class=""list-disc"">
                {{ error }}
              </li>",
Implement Realtime Form Validation,7,90,login.vue,copy and update for email,"<ul class=""text-sm text-left text-red-500"" v-if=""realtimeErrors?.password.length"">
              <li v-for=""error in realtimeErrors.email"" :key=""error"" class=""list-disc"">
                {{ error }}
              </li>
            </ul>",
Use watchDebounced from VueUse,7,91,Terminal,npm i @vueuse/core,,
Use watchDebounced from VueUse,7,91,login.vue,add,import { watchDebounced } from '@vueuse/core',
Use watchDebounced from VueUse,7,91,login.vue,below useRouter() add,"watchDebounced(
  formData,
  () => {
    handelLoginForm(formData.value)
  },
  { debounce: 500, deep: true }
)",
Use watchDebounced from VueUse,7,91,login.vue,from template remove @input,,
TypeScript Mapping and Generics,7,92,formErrors.ts,add type,"type FormErrors ={
  [Property in keyof LoginForm]: string[]
}",
TypeScript Mapping and Generics,7,92,formErrors.ts,now use type in ref,const realtimeErrors = ref<FormErrors>(),
TypeScript Mapping and Generics,7,92,formErrors.ts,update type and realtime erorrs,"type FormErrors<Type> ={
  [Property in keyof Type]: string[]
}

export const useFormerrors = () => {
  const serverError = ref('')
  const realtimeErrors = ref<FormErrors<LoginForm>>()",
Create Dynamic User Profiles,8,93,pages,users/[username].vue,,
Create Dynamic User Profiles,8,93,[username].vue,copy template from repo,"<template>
  <div
    class=""mx-auto mb-10 flex w-full flex-col items-center justify-center py-10 text-center""
  >
    <div class=""flex flex-col items-center justify-center pb-4"">
      <Avatar size=""lg"">
        <AvatarImage src="""" alt=""@radix-vue"" />
        <AvatarFallback>CN</AvatarFallback>
      </Avatar>

      <p class=""mt-2 text-gray-500"">@username</p>
      <h1 class=""mt-5 text-4xl font-bold"">John Doe</h1>
      <p class=""mt-2 text-sm"">Software developer</p>
    </div>
    <Button>Edit profile</Button>
  </div>
</template>",
Create Dynamic User Profiles,8,93,[username].vue,add profile from store,const {profile} = storeToRefs(useAuthStore()),
Create Dynamic User Profiles,8,93,[username].vue,update template to get logged in user data,"<template>
  <div
    class=""mx-auto mb-10 flex w-full flex-col items-center justify-center py-10 text-center""
  >
    <div class=""flex flex-col items-center justify-center pb-4"">
      <Avatar size=""lg"">
        <AvatarImage :src=""profile?.avatar_url || ''"" alt=""@radix-vue"" />
        <AvatarFallback>CN</AvatarFallback>
      </Avatar>

      <p class=""mt-2 text-gray-500"">{{ profile?.username }}</p>
      <h1 class=""mt-5 text-4xl font-bold"">{{  profile?.full_name }}</h1>
      <p class=""mt-2 text-sm"">{{ profile?.bio }}</p>
    </div>
    <Button>Edit profile</Button>
  </div>
</template>",
Create Dynamic User Profiles,8,93,[username].vue,update script to call profile dynamically,"const {username} = useRoute('/users/[username]').params
",
Create Dynamic User Profiles,8,93,supaqueries.ts,update profile query to be dynamic,"export const profileQuery = ({column, value}: {column:string, value: string}) => {
  return supabase.from('profiles').select().eq(column, value).single()
}",
Create Dynamic User Profiles,8,93,auth.ts,update ref to profile query," const { data } = await profileQuery({ column: 'id', value: user.value.id })",
Create Dynamic User Profiles,8,93,[username].vue,add new const,const profile = ref<Tables<'profiles'> | null>(null),
Create Dynamic User Profiles,8,93,[username].vue,add getTAsks,"const getTasks = async () => {
  const { data, error, status } = await profileQuery({ column: 'username', value: username })

  if (error) useErrorStore().setError({ error, customCode: status })

  profile.value = data
}

await getTasks()",
Using Pinia for Efficient Data Loading and Caching,8,94,stores ,craete loaders/projects.ts,,
Using Pinia for Efficient Data Loading and Caching,8,94,projects/index.vue,copy projects functions and add into projects.ts,"const projects = ref<Projects | null>(null)
  const getProjects = async () => {
    const { data, error, status } = await projectsQuery

    if (error) useErrorStore().setError({ error, customCode: status })

    projects.value = data
  }",
Using Pinia for Efficient Data Loading and Caching,8,94,projects.ts,must look like this add ,"import { projectsQuery } from '@/utils/supaQueries'
import type { Projects } from '@/utils/supaQueries'

export const useProjectsStore = defineStore('projects-store', () => {
  const projects = ref<Projects | null>(null)
  const getProjects = async () => {
    const { data, error, status } = await projectsQuery

    if (error) useErrorStore().setError({ error, customCode: status })

    projects.value = data
  }

  return {}
})
",
Using Pinia for Efficient Data Loading and Caching,8,94,projects.ts,return ,"return {
    projects,
    getProjects
  }",
Using Pinia for Efficient Data Loading and Caching,8,94,projects/index.vue,update code ,"<script setup lang=""ts"">
import { columns } from '@/utils/tableColumns/projectsColumns'

usePageStore().pageData.title = 'Projects'

const projectsLoader = useProjectsStore()
const { projects } = storeToRefs(projectsLoader)
const { getProjects } = projectsLoader

await getProjects()
</script>
<template>
  <DataTable v-if=""projects"" :columns=""columns"" :data=""projects"" />
</template>",
Using Pinia for Efficient Data Loading and Caching,8,94,projects.ts,add iff statement for caching in get projects,if (projects.value?.length) return,
Use useMemoize from VueUse to Optimize Pinia Loader Functions,8,95,projects.ts,import,import { useMemoize } from '@vueuse/core',
Use useMemoize from VueUse to Optimize Pinia Loader Functions,8,95,projects.ts,update code with vueUse memoize,"import { projectsQuery } from '@/utils/supaQueries'
import { useMemoize } from '@vueuse/core'
import type { Projects } from '@/utils/supaQueries'

export const useProjectsStore = defineStore('projects-store', () => {
  const projects = ref<Projects | null>(null)
  const loadProjects = useMemoize(async (key: string) => await projectsQuery)

  const getProjects = async () => {
    const { data, error, status } = await loadProjects('projects')

    if (error) useErrorStore().setError({ error, customCode: status })

    projects.value = data
  }

  return {
    projects,
    getProjects
  }
})",
Implement Stale While Revalidate with Pinia and useMemoize,8,96,projects.ts,update get projects with matching old an ew data,"const getProjects = async () => {
    if (projects.value?.length) {
      projectsQuery.then(({ data }) => {
        if (JSON.stringify(projects.value) === JSON.stringify(data)) {
          console.log('Cached and fresh data matched!')
        } else {
          console.log('Something has changed!')
        }
      })
    }",
Implement Stale While Revalidate with Pinia and useMemoize,8,96,projects.ts,updated projects.ts,"import { projectsQuery } from '@/utils/supaQueries'
import { useMemoize } from '@vueuse/core'
import type { Projects } from '@/utils/supaQueries'



export const useProjectsStore = defineStore('projects-store', () => {
  const projects = ref<Projects | null>(null)
  const loadProjects = useMemoize(async (key: string) => await projectsQuery)

  const validateCache = () => {
if (projects.value?.length) {
      projectsQuery.then(({ data }) => {
        if (JSON.stringify(projects.value) === JSON.stringify(data)) {
          console.log('Cached and fresh data matched!')
          return
        } else {
          console.log('Something has changed!')
          loadProjects.delete('projects')
        }
      })
    }
  }

  const getProjects = async () => {

    const { data, error, status } = await loadProjects('projects')

    if (error) useErrorStore().setError({ error, customCode: status })

    projects.value = data

    validateCache()
  }

  return {
    projects,
    getProjects
  }
})",
Update Stale Data with Fresh Data,8,97,projects.ts,remove conslole logs,,
Update Stale Data with Fresh Data,8,97,projects.ts,remove null and add empty array,const projects = ref<Projects>([]),
Update Stale Data with Fresh Data,8,97,projects.ts,in validate cache add if in else stament ,if (!error && data) projects.value = data,
Update Stale Data with Fresh Data,8,97,projects.ts,destruct error from projecrs query,,
Update Stale Data with Fresh Data,8,97,projects.ts,add if (data),if (data) projects.value = data,
Update Stale Data with Fresh Data,8,97,projects.ts,Final code,"import { projectsQuery } from '@/utils/supaQueries'
import { useMemoize } from '@vueuse/core'
import type { Projects } from '@/utils/supaQueries'

export const useProjectsStore = defineStore('projects-store', () => {
  const projects = ref<Projects>([])
  const loadProjects = useMemoize(async (key: string) => await projectsQuery)

  const validateCache = () => {
    if (projects.value?.length) {
      projectsQuery.then(({ data, error }) => {
        if (JSON.stringify(projects.value) === JSON.stringify(data)) {
          return
        } else {
          loadProjects.delete('projects')
          if (!error && data) projects.value = data
        }
      })
    }
  }

  const getProjects = async () => {
    const { data, error, status } = await loadProjects('projects')

    if (error) useErrorStore().setError({ error, customCode: status })

    if (data) projects.value = data

    validateCache()
  }

  return {
    projects,
    getProjects
  }
})
",
Set Up Eslint 9 with Flat Config in Vue.js,8,98,Terminal,sudo npm install -g npm-check-updates,,
Set Up Eslint 9 with Flat Config in Vue.js,8,98,Terminal,ncu,,
Set Up Eslint 9 with Flat Config in Vue.js,8,98,Terminal,ncu --upgrade vue vue-tsc typescript prettier eslint-plugin-vue eslint @vue/eslint-config-typescript @vue/eslint-config-prettier @vitejs/plugin-vue,,
Set Up Eslint 9 with Flat Config in Vue.js,8,98,package-lock,delete the file,,
Set Up Eslint 9 with Flat Config in Vue.js,8,98,node modules,delet the directory,,
Set Up Eslint 9 with Flat Config in Vue.js,8,98,eslint.config.js,delete all inside file and copy new file from course repo,"import pluginVue from 'eslint-plugin-vue'
import vueTsEslintConfig from '@vue/eslint-config-typescript'
import skipFormatting from '@vue/eslint-config-prettier/skip-formatting'

export default [
{ name: 'app/files-to-lint', files: ['**/*.{ts,mts,tsx,vue}'] },
{ name: 'app/files-to-ignore', ignores: ['**/dist/**', '**/dist-ssr/**', '**/coverage/**'] },
...pluginVue.configs['flat/essential'],
...vueTsEslintConfig(),
skipFormatting,
{ rules: { 'vue/multi-word-component-names': 0 } }
]",
Set Up Eslint 9 with Flat Config in Vue.js,8,98,Terminla,npm i ,,
